response,result_financeiro,result_acumulado
0,-399,8781707
0,-399,8781308
0,-399,8780909
0,-399,8780510
0,-399,8780111
0,-399,8779712
0,-399,8779313
0,-399,8778914
0,-399,8778515
0,-399,8778116
0,-399,8777717
0,-399,8777318
0,-399,8776919
0,-399,8776520
1,5864,8782384
0,-399,8781985
0,-399,8781586
0,-399,8781187
0,-399,8780788
0,-399,8780389
0,-399,8779990
0,-399,8779591
0,-399,8779192
1,5864,8785056
0,-399,8784657
0,-399,8784258
0,-399,8783859
0,-399,8783460
0,-399,8783061
0,-399,8782662
0,-399,8782263
0,-399,8781864
1,5864,8787728
0,-399,8787329
1,5864,8793193
0,-399,8792794
0,-399,8792395
0,-399,8791996
0,-399,8791597
0,-399,8791198
0,-399,8790799
0,-399,8790400
0,-399,8790001
0,-399,8789602
1,5864,8795466
0,-399,8795067
0,-399,8794668
1,5864,8800532
0,-399,8800133
1,5864,8805997
1,5864,8811861
0,-399,8811462
0,-399,8811063
1,5864,8816927
1,5864,8822791
0,-399,8822392
0,-399,8821993
0,-399,8821594
0,-399,8821195
1,5864,8827059
0,-399,8826660
0,-399,8826261
0,-399,8825862
0,-399,8825463
0,-399,8825064
0,-399,8824665
0,-399,8824266
0,-399,8823867
0,-399,8823468
0,-399,8823069
0,-399,8822670
0,-399,8822271
0,-399,8821872
0,-399,8821473
0,-399,8821074
0,-399,8820675
0,-399,8820276
0,-399,8819877
0,-399,8819478
0,-399,8819079
1,5864,8824943
0,-399,8824544
1,5864,8830408
1,5864,8836272
0,-399,8835873
0,-399,8835474
0,-399,8835075
0,-399,8834676
0,-399,8834277
0,-399,8833878
0,-399,8833479
0,-399,8833080
0,-399,8832681
0,-399,8832282
0,-399,8831883
0,-399,8831484
0,-399,8831085
0,-399,8830686
0,-399,8830287
0,-399,8829888
0,-399,8829489
0,-399,8829090
0,-399,8828691
0,-399,8828292
0,-399,8827893
0,-399,8827494
0,-399,8827095
0,-399,8826696
0,-399,8826297
0,-399,8825898
0,-399,8825499
0,-399,8825100
1,5864,8830964
0,-399,8830565
0,-399,8830166
0,-399,8829767
0,-399,8829368
0,-399,8828969
0,-399,8828570
0,-399,8828171
0,-399,8827772
0,-399,8827373
0,-399,8826974
0,-399,8826575
0,-399,8826176
1,5864,8832040
0,-399,8831641
0,-399,8831242
0,-399,8830843
0,-399,8830444
0,-399,8830045
0,-399,8829646
0,-399,8829247
0,-399,8828848
0,-399,8828449
0,-399,8828050
0,-399,8827651
0,-399,8827252
0,-399,8826853
0,-399,8826454
0,-399,8826055
0,-399,8825656
0,-399,8825257
0,-399,8824858
0,-399,8824459
1,5864,8830323
0,-399,8829924
0,-399,8829525
0,-399,8829126
0,-399,8828727
0,-399,8828328
0,-399,8827929
0,-399,8827530
1,5864,8833394
0,-399,8832995
0,-399,8832596
0,-399,8832197
0,-399,8831798
0,-399,8831399
0,-399,8831000
0,-399,8830601
0,-399,8830202
1,5864,8836066
0,-399,8835667
0,-399,8835268
0,-399,8834869
0,-399,8834470
0,-399,8834071
0,-399,8833672
1,5864,8839536
0,-399,8839137
0,-399,8838738
1,5864,8844602
1,5864,8850466
0,-399,8850067
0,-399,8849668
0,-399,8849269
0,-399,8848870
0,-399,8848471
1,5864,8854335
0,-399,8853936
0,-399,8853537
0,-399,8853138
0,-399,8852739
1,5864,8858603
0,-399,8858204
0,-399,8857805
0,-399,8857406
0,-399,8857007
0,-399,8856608
0,-399,8856209
0,-399,8855810
0,-399,8855411
0,-399,8855012
0,-399,8854613
0,-399,8854214
0,-399,8853815
0,-399,8853416
0,-399,8853017
0,-399,8852618
0,-399,8852219
0,-399,8851820
0,-399,8851421
0,-399,8851022
0,-399,8850623
1,5864,8856487
0,-399,8856088
1,5864,8861952
0,-399,8861553
0,-399,8861154
0,-399,8860755
0,-399,8860356
0,-399,8859957
1,5864,8865821
0,-399,8865422
0,-399,8865023
0,-399,8864624
0,-399,8864225
0,-399,8863826
0,-399,8863427
0,-399,8863028
0,-399,8862629
0,-399,8862230
0,-399,8861831
1,5864,8867695
0,-399,8867296
0,-399,8866897
0,-399,8866498
0,-399,8866099
0,-399,8865700
0,-399,8865301
0,-399,8864902
1,5864,8870766
0,-399,8870367
0,-399,8869968
1,5864,8875832
0,-399,8875433
0,-399,8875034
1,5864,8880898
0,-399,8880499
0,-399,8880100
0,-399,8879701
0,-399,8879302
0,-399,8878903
1,5864,8884767
0,-399,8884368
0,-399,8883969
0,-399,8883570
1,5864,8889434
0,-399,8889035
0,-399,8888636
0,-399,8888237
0,-399,8887838
0,-399,8887439
0,-399,8887040
0,-399,8886641
0,-399,8886242
0,-399,8885843
0,-399,8885444
0,-399,8885045
0,-399,8884646
0,-399,8884247
0,-399,8883848
0,-399,8883449
0,-399,8883050
0,-399,8882651
1,5864,8888515
0,-399,8888116
1,5864,8893980
0,-399,8893581
1,5864,8899445
0,-399,8899046
0,-399,8898647
0,-399,8898248
0,-399,8897849
0,-399,8897450
0,-399,8897051
0,-399,8896652
0,-399,8896253
0,-399,8895854
0,-399,8895455
1,5864,8901319
0,-399,8900920
1,5864,8906784
0,-399,8906385
0,-399,8905986
0,-399,8905587
0,-399,8905188
0,-399,8904789
0,-399,8904390
0,-399,8903991
0,-399,8903592
0,-399,8903193
0,-399,8902794
0,-399,8902395
0,-399,8901996
0,-399,8901597
0,-399,8901198
0,-399,8900799
0,-399,8900400
1,5864,8906264
0,-399,8905865
0,-399,8905466
0,-399,8905067
0,-399,8904668
0,-399,8904269
0,-399,8903870
0,-399,8903471
0,-399,8903072
0,-399,8902673
1,5864,8908537
0,-399,8908138
0,-399,8907739
0,-399,8907340
0,-399,8906941
0,-399,8906542
0,-399,8906143
0,-399,8905744
1,5864,8911608
0,-399,8911209
0,-399,8910810
0,-399,8910411
0,-399,8910012
0,-399,8909613
1,5864,8915477
0,-399,8915078
0,-399,8914679
0,-399,8914280
0,-399,8913881
0,-399,8913482
0,-399,8913083
1,5864,8918947
0,-399,8918548
0,-399,8918149
0,-399,8917750
0,-399,8917351
1,5864,8923215
0,-399,8922816
0,-399,8922417
0,-399,8922018
0,-399,8921619
0,-399,8921220
1,5864,8927084
0,-399,8926685
0,-399,8926286
0,-399,8925887
0,-399,8925488
0,-399,8925089
0,-399,8924690
1,5864,8930554
0,-399,8930155
0,-399,8929756
0,-399,8929357
0,-399,8928958
0,-399,8928559
0,-399,8928160
0,-399,8927761
0,-399,8927362
0,-399,8926963
0,-399,8926564
0,-399,8926165
0,-399,8925766
0,-399,8925367
0,-399,8924968
0,-399,8924569
0,-399,8924170
0,-399,8923771
0,-399,8923372
0,-399,8922973
0,-399,8922574
0,-399,8922175
0,-399,8921776
1,5864,8927640
0,-399,8927241
0,-399,8926842
0,-399,8926443
0,-399,8926044
1,5864,8931908
0,-399,8931509
0,-399,8931110
1,5864,8936974
0,-399,8936575
1,5864,8942439
0,-399,8942040
1,5864,8947904
0,-399,8947505
0,-399,8947106
0,-399,8946707
0,-399,8946308
0,-399,8945909
0,-399,8945510
0,-399,8945111
0,-399,8944712
0,-399,8944313
1,5864,8950177
0,-399,8949778
1,5864,8955642
0,-399,8955243
0,-399,8954844
1,5864,8960708
0,-399,8960309
0,-399,8959910
0,-399,8959511
0,-399,8959112
1,5864,8964976
0,-399,8964577
0,-399,8964178
0,-399,8963779
0,-399,8963380
0,-399,8962981
0,-399,8962582
0,-399,8962183
0,-399,8961784
0,-399,8961385
0,-399,8960986
0,-399,8960587
0,-399,8960188
0,-399,8959789
0,-399,8959390
0,-399,8958991
0,-399,8958592
0,-399,8958193
0,-399,8957794
1,5864,8963658
0,-399,8963259
0,-399,8962860
0,-399,8962461
0,-399,8962062
0,-399,8961663
0,-399,8961264
0,-399,8960865
0,-399,8960466
0,-399,8960067
0,-399,8959668
0,-399,8959269
0,-399,8958870
0,-399,8958471
0,-399,8958072
0,-399,8957673
0,-399,8957274
0,-399,8956875
0,-399,8956476
0,-399,8956077
0,-399,8955678
0,-399,8955279
0,-399,8954880
0,-399,8954481
1,5864,8960345
0,-399,8959946
0,-399,8959547
0,-399,8959148
0,-399,8958749
0,-399,8958350
0,-399,8957951
0,-399,8957552
0,-399,8957153
0,-399,8956754
0,-399,8956355
0,-399,8955956
0,-399,8955557
0,-399,8955158
0,-399,8954759
0,-399,8954360
0,-399,8953961
1,5864,8959825
0,-399,8959426
0,-399,8959027
1,5864,8964891
0,-399,8964492
0,-399,8964093
0,-399,8963694
0,-399,8963295
1,5864,8969159
1,5864,8975023
0,-399,8974624
0,-399,8974225
1,5864,8980089
0,-399,8979690
0,-399,8979291
0,-399,8978892
0,-399,8978493
0,-399,8978094
0,-399,8977695
0,-399,8977296
0,-399,8976897
0,-399,8976498
0,-399,8976099
0,-399,8975700
0,-399,8975301
0,-399,8974902
0,-399,8974503
0,-399,8974104
0,-399,8973705
0,-399,8973306
0,-399,8972907
0,-399,8972508
0,-399,8972109
0,-399,8971710
0,-399,8971311
0,-399,8970912
0,-399,8970513
1,5864,8976377
0,-399,8975978
0,-399,8975579
0,-399,8975180
0,-399,8974781
0,-399,8974382
0,-399,8973983
0,-399,8973584
0,-399,8973185
1,5864,8979049
0,-399,8978650
1,5864,8984514
0,-399,8984115
0,-399,8983716
0,-399,8983317
0,-399,8982918
1,5864,8988782
0,-399,8988383
0,-399,8987984
0,-399,8987585
0,-399,8987186
0,-399,8986787
0,-399,8986388
1,5864,8992252
1,5864,8998116
0,-399,8997717
0,-399,8997318
0,-399,8996919
0,-399,8996520
0,-399,8996121
0,-399,8995722
0,-399,8995323
0,-399,8994924
1,5864,9000788
0,-399,9000389
0,-399,8999990
0,-399,8999591
0,-399,8999192
0,-399,8998793
0,-399,8998394
1,5864,9004258
0,-399,9003859
0,-399,9003460
0,-399,9003061
1,5864,9008925
0,-399,9008526
0,-399,9008127
0,-399,9007728
0,-399,9007329
0,-399,9006930
0,-399,9006531
0,-399,9006132
0,-399,9005733
0,-399,9005334
0,-399,9004935
1,5864,9010799
0,-399,9010400
0,-399,9010001
0,-399,9009602
0,-399,9009203
0,-399,9008804
0,-399,9008405
0,-399,9008006
0,-399,9007607
0,-399,9007208
0,-399,9006809
0,-399,9006410
0,-399,9006011
0,-399,9005612
0,-399,9005213
0,-399,9004814
0,-399,9004415
0,-399,9004016
0,-399,9003617
0,-399,9003218
0,-399,9002819
0,-399,9002420
0,-399,9002021
0,-399,9001622
0,-399,9001223
0,-399,9000824
1,5864,9006688
0,-399,9006289
0,-399,9005890
0,-399,9005491
0,-399,9005092
0,-399,9004693
1,5864,9010557
1,5864,9016421
0,-399,9016022
1,5864,9021886
0,-399,9021487
0,-399,9021088
0,-399,9020689
0,-399,9020290
0,-399,9019891
0,-399,9019492
0,-399,9019093
0,-399,9018694
0,-399,9018295
0,-399,9017896
0,-399,9017497
0,-399,9017098
0,-399,9016699
0,-399,9016300
0,-399,9015901
0,-399,9015502
1,5864,9021366
0,-399,9020967
0,-399,9020568
0,-399,9020169
0,-399,9019770
0,-399,9019371
0,-399,9018972
0,-399,9018573
0,-399,9018174
0,-399,9017775
0,-399,9017376
0,-399,9016977
1,5864,9022841
0,-399,9022442
0,-399,9022043
0,-399,9021644
0,-399,9021245
0,-399,9020846
0,-399,9020447
0,-399,9020048
1,5864,9025912
0,-399,9025513
0,-399,9025114
0,-399,9024715
0,-399,9024316
0,-399,9023917
0,-399,9023518
0,-399,9023119
0,-399,9022720
0,-399,9022321
0,-399,9021922
0,-399,9021523
0,-399,9021124
0,-399,9020725
0,-399,9020326
0,-399,9019927
0,-399,9019528
1,5864,9025392
0,-399,9024993
0,-399,9024594
0,-399,9024195
0,-399,9023796
0,-399,9023397
0,-399,9022998
0,-399,9022599
0,-399,9022200
0,-399,9021801
0,-399,9021402
0,-399,9021003
0,-399,9020604
0,-399,9020205
0,-399,9019806
0,-399,9019407
0,-399,9019008
0,-399,9018609
0,-399,9018210
0,-399,9017811
0,-399,9017412
0,-399,9017013
0,-399,9016614
0,-399,9016215
1,5864,9022079
0,-399,9021680
0,-399,9021281
0,-399,9020882
0,-399,9020483
0,-399,9020084
0,-399,9019685
0,-399,9019286
0,-399,9018887
0,-399,9018488
0,-399,9018089
0,-399,9017690
0,-399,9017291
0,-399,9016892
0,-399,9016493
0,-399,9016094
0,-399,9015695
0,-399,9015296
0,-399,9014897
0,-399,9014498
0,-399,9014099
0,-399,9013700
0,-399,9013301
0,-399,9012902
0,-399,9012503
0,-399,9012104
0,-399,9011705
0,-399,9011306
0,-399,9010907
0,-399,9010508
0,-399,9010109
0,-399,9009710
1,5864,9015574
0,-399,9015175
0,-399,9014776
0,-399,9014377
0,-399,9013978
0,-399,9013579
0,-399,9013180
0,-399,9012781
0,-399,9012382
0,-399,9011983
0,-399,9011584
0,-399,9011185
0,-399,9010786
0,-399,9010387
0,-399,9009988
0,-399,9009589
0,-399,9009190
0,-399,9008791
1,5864,9014655
0,-399,9014256
0,-399,9013857
0,-399,9013458
0,-399,9013059
0,-399,9012660
0,-399,9012261
0,-399,9011862
0,-399,9011463
0,-399,9011064
0,-399,9010665
0,-399,9010266
0,-399,9009867
0,-399,9009468
0,-399,9009069
0,-399,9008670
0,-399,9008271
0,-399,9007872
1,5864,9013736
0,-399,9013337
0,-399,9012938
0,-399,9012539
0,-399,9012140
0,-399,9011741
0,-399,9011342
0,-399,9010943
0,-399,9010544
0,-399,9010145
0,-399,9009746
1,5864,9015610
0,-399,9015211
0,-399,9014812
0,-399,9014413
0,-399,9014014
0,-399,9013615
0,-399,9013216
0,-399,9012817
0,-399,9012418
0,-399,9012019
0,-399,9011620
0,-399,9011221
0,-399,9010822
0,-399,9010423
0,-399,9010024
0,-399,9009625
0,-399,9009226
0,-399,9008827
0,-399,9008428
0,-399,9008029
1,5864,9013893
0,-399,9013494
0,-399,9013095
0,-399,9012696
0,-399,9012297
0,-399,9011898
0,-399,9011499
0,-399,9011100
0,-399,9010701
0,-399,9010302
0,-399,9009903
1,5864,9015767
1,5864,9021631
0,-399,9021232
0,-399,9020833
0,-399,9020434
0,-399,9020035
0,-399,9019636
0,-399,9019237
0,-399,9018838
0,-399,9018439
0,-399,9018040
0,-399,9017641
0,-399,9017242
0,-399,9016843
0,-399,9016444
0,-399,9016045
0,-399,9015646
0,-399,9015247
1,5864,9021111
0,-399,9020712
1,5864,9026576
0,-399,9026177
0,-399,9025778
0,-399,9025379
0,-399,9024980
0,-399,9024581
0,-399,9024182
0,-399,9023783
0,-399,9023384
0,-399,9022985
0,-399,9022586
0,-399,9022187
0,-399,9021788
0,-399,9021389
0,-399,9020990
0,-399,9020591
0,-399,9020192
0,-399,9019793
0,-399,9019394
0,-399,9018995
0,-399,9018596
0,-399,9018197
0,-399,9017798
0,-399,9017399
0,-399,9017000
0,-399,9016601
0,-399,9016202
0,-399,9015803
0,-399,9015404
0,-399,9015005
0,-399,9014606
0,-399,9014207
0,-399,9013808
0,-399,9013409
0,-399,9013010
0,-399,9012611
0,-399,9012212
0,-399,9011813
0,-399,9011414
0,-399,9011015
0,-399,9010616
0,-399,9010217
1,5864,9016081
0,-399,9015682
0,-399,9015283
0,-399,9014884
1,5864,9020748
0,-399,9020349
0,-399,9019950
0,-399,9019551
0,-399,9019152
0,-399,9018753
0,-399,9018354
0,-399,9017955
0,-399,9017556
0,-399,9017157
0,-399,9016758
0,-399,9016359
0,-399,9015960
0,-399,9015561
0,-399,9015162
0,-399,9014763
0,-399,9014364
0,-399,9013965
1,5864,9019829
0,-399,9019430
0,-399,9019031
1,5864,9024895
0,-399,9024496
0,-399,9024097
1,5864,9029961
0,-399,9029562
0,-399,9029163
0,-399,9028764
0,-399,9028365
1,5864,9034229
0,-399,9033830
0,-399,9033431
1,5864,9039295
0,-399,9038896
0,-399,9038497
1,5864,9044361
0,-399,9043962
0,-399,9043563
1,5864,9049427
0,-399,9049028
0,-399,9048629
0,-399,9048230
0,-399,9047831
0,-399,9047432
0,-399,9047033
0,-399,9046634
0,-399,9046235
0,-399,9045836
0,-399,9045437
0,-399,9045038
0,-399,9044639
0,-399,9044240
0,-399,9043841
0,-399,9043442
0,-399,9043043
0,-399,9042644
1,5864,9048508
0,-399,9048109
0,-399,9047710
0,-399,9047311
0,-399,9046912
0,-399,9046513
0,-399,9046114
0,-399,9045715
0,-399,9045316
0,-399,9044917
0,-399,9044518
0,-399,9044119
0,-399,9043720
0,-399,9043321
0,-399,9042922
1,5864,9048786
1,5864,9054650
0,-399,9054251
0,-399,9053852
1,5864,9059716
0,-399,9059317
0,-399,9058918
0,-399,9058519
0,-399,9058120
0,-399,9057721
1,5864,9063585
0,-399,9063186
0,-399,9062787
0,-399,9062388
0,-399,9061989
0,-399,9061590
1,5864,9067454
0,-399,9067055
0,-399,9066656
0,-399,9066257
0,-399,9065858
0,-399,9065459
0,-399,9065060
0,-399,9064661
0,-399,9064262
0,-399,9063863
0,-399,9063464
0,-399,9063065
0,-399,9062666
0,-399,9062267
0,-399,9061868
1,5864,9067732
0,-399,9067333
0,-399,9066934
0,-399,9066535
0,-399,9066136
0,-399,9065737
0,-399,9065338
0,-399,9064939
0,-399,9064540
0,-399,9064141
0,-399,9063742
0,-399,9063343
0,-399,9062944
0,-399,9062545
0,-399,9062146
0,-399,9061747
0,-399,9061348
0,-399,9060949
0,-399,9060550
0,-399,9060151
0,-399,9059752
0,-399,9059353
0,-399,9058954
0,-399,9058555
0,-399,9058156
0,-399,9057757
0,-399,9057358
0,-399,9056959
0,-399,9056560
0,-399,9056161
0,-399,9055762
0,-399,9055363
0,-399,9054964
0,-399,9054565
0,-399,9054166
0,-399,9053767
0,-399,9053368
0,-399,9052969
0,-399,9052570
0,-399,9052171
0,-399,9051772
0,-399,9051373
1,5864,9057237
1,5864,9063101
0,-399,9062702
0,-399,9062303
0,-399,9061904
0,-399,9061505
0,-399,9061106
0,-399,9060707
1,5864,9066571
0,-399,9066172
0,-399,9065773
0,-399,9065374
0,-399,9064975
0,-399,9064576
0,-399,9064177
1,5864,9070041
0,-399,9069642
1,5864,9075506
0,-399,9075107
0,-399,9074708
0,-399,9074309
0,-399,9073910
0,-399,9073511
0,-399,9073112
0,-399,9072713
1,5864,9078577
1,5864,9084441
0,-399,9084042
0,-399,9083643
1,5864,9089507
0,-399,9089108
0,-399,9088709
0,-399,9088310
0,-399,9087911
0,-399,9087512
0,-399,9087113
0,-399,9086714
0,-399,9086315
0,-399,9085916
0,-399,9085517
1,5864,9091381
0,-399,9090982
0,-399,9090583
0,-399,9090184
0,-399,9089785
0,-399,9089386
0,-399,9088987
0,-399,9088588
0,-399,9088189
0,-399,9087790
0,-399,9087391
0,-399,9086992
1,5864,9092856
0,-399,9092457
0,-399,9092058
0,-399,9091659
0,-399,9091260
0,-399,9090861
0,-399,9090462
0,-399,9090063
0,-399,9089664
0,-399,9089265
0,-399,9088866
0,-399,9088467
0,-399,9088068
0,-399,9087669
0,-399,9087270
0,-399,9086871
0,-399,9086472
0,-399,9086073
0,-399,9085674
1,5864,9091538
0,-399,9091139
0,-399,9090740
0,-399,9090341
0,-399,9089942
0,-399,9089543
1,5864,9095407
0,-399,9095008
0,-399,9094609
0,-399,9094210
0,-399,9093811
0,-399,9093412
0,-399,9093013
1,5864,9098877
0,-399,9098478
0,-399,9098079
0,-399,9097680
0,-399,9097281
0,-399,9096882
0,-399,9096483
0,-399,9096084
0,-399,9095685
0,-399,9095286
0,-399,9094887
0,-399,9094488
0,-399,9094089
0,-399,9093690
0,-399,9093291
0,-399,9092892
0,-399,9092493
0,-399,9092094
0,-399,9091695
0,-399,9091296
0,-399,9090897
0,-399,9090498
0,-399,9090099
0,-399,9089700
0,-399,9089301
0,-399,9088902
0,-399,9088503
1,5864,9094367
0,-399,9093968
0,-399,9093569
1,5864,9099433
0,-399,9099034
0,-399,9098635
1,5864,9104499
1,5864,9110363
0,-399,9109964
0,-399,9109565
1,5864,9115429
0,-399,9115030
1,5864,9120894
1,5864,9126758
0,-399,9126359
0,-399,9125960
0,-399,9125561
1,5864,9131425
0,-399,9131026
0,-399,9130627
1,5864,9136491
1,5864,9142355
0,-399,9141956
0,-399,9141557
0,-399,9141158
0,-399,9140759
1,5864,9146623
0,-399,9146224
0,-399,9145825
1,5864,9151689
0,-399,9151290
0,-399,9150891
0,-399,9150492
0,-399,9150093
0,-399,9149694
0,-399,9149295
0,-399,9148896
1,5864,9154760
0,-399,9154361
0,-399,9153962
1,5864,9159826
0,-399,9159427
0,-399,9159028
0,-399,9158629
0,-399,9158230
0,-399,9157831
0,-399,9157432
0,-399,9157033
0,-399,9156634
0,-399,9156235
0,-399,9155836
0,-399,9155437
0,-399,9155038
0,-399,9154639
0,-399,9154240
0,-399,9153841
0,-399,9153442
0,-399,9153043
0,-399,9152644
0,-399,9152245
0,-399,9151846
0,-399,9151447
0,-399,9151048
0,-399,9150649
0,-399,9150250
0,-399,9149851
0,-399,9149452
0,-399,9149053
0,-399,9148654
0,-399,9148255
0,-399,9147856
0,-399,9147457
0,-399,9147058
0,-399,9146659
0,-399,9146260
0,-399,9145861
0,-399,9145462
0,-399,9145063
1,5864,9150927
1,5864,9156791
0,-399,9156392
0,-399,9155993
0,-399,9155594
0,-399,9155195
1,5864,9161059
1,5864,9166923
0,-399,9166524
0,-399,9166125
0,-399,9165726
0,-399,9165327
1,5864,9171191
0,-399,9170792
0,-399,9170393
0,-399,9169994
0,-399,9169595
0,-399,9169196
0,-399,9168797
0,-399,9168398
0,-399,9167999
0,-399,9167600
0,-399,9167201
1,5864,9173065
0,-399,9172666
0,-399,9172267
1,5864,9178131
0,-399,9177732
0,-399,9177333
0,-399,9176934
1,5864,9182798
1,5864,9188662
0,-399,9188263
0,-399,9187864
1,5864,9193728
0,-399,9193329
0,-399,9192930
0,-399,9192531
0,-399,9192132
0,-399,9191733
0,-399,9191334
0,-399,9190935
0,-399,9190536
0,-399,9190137
0,-399,9189738
0,-399,9189339
1,5864,9195203
0,-399,9194804
0,-399,9194405
0,-399,9194006
0,-399,9193607
0,-399,9193208
0,-399,9192809
1,5864,9198673
0,-399,9198274
0,-399,9197875
0,-399,9197476
1,5864,9203340
0,-399,9202941
0,-399,9202542
0,-399,9202143
0,-399,9201744
0,-399,9201345
0,-399,9200946
0,-399,9200547
0,-399,9200148
1,5864,9206012
0,-399,9205613
0,-399,9205214
0,-399,9204815
0,-399,9204416
0,-399,9204017
0,-399,9203618
0,-399,9203219
0,-399,9202820
0,-399,9202421
0,-399,9202022
0,-399,9201623
0,-399,9201224
0,-399,9200825
0,-399,9200426
0,-399,9200027
0,-399,9199628
0,-399,9199229
0,-399,9198830
0,-399,9198431
0,-399,9198032
0,-399,9197633
0,-399,9197234
0,-399,9196835
0,-399,9196436
0,-399,9196037
0,-399,9195638
0,-399,9195239
0,-399,9194840
0,-399,9194441
0,-399,9194042
0,-399,9193643
0,-399,9193244
0,-399,9192845
0,-399,9192446
0,-399,9192047
0,-399,9191648
0,-399,9191249
0,-399,9190850
0,-399,9190451
0,-399,9190052
0,-399,9189653
0,-399,9189254
0,-399,9188855
0,-399,9188456
0,-399,9188057
0,-399,9187658
0,-399,9187259
0,-399,9186860
0,-399,9186461
0,-399,9186062
0,-399,9185663
0,-399,9185264
0,-399,9184865
0,-399,9184466
0,-399,9184067
0,-399,9183668
0,-399,9183269
0,-399,9182870
0,-399,9182471
0,-399,9182072
0,-399,9181673
0,-399,9181274
0,-399,9180875
0,-399,9180476
0,-399,9180077
0,-399,9179678
0,-399,9179279
0,-399,9178880
0,-399,9178481
0,-399,9178082
0,-399,9177683
0,-399,9177284
0,-399,9176885
0,-399,9176486
0,-399,9176087
0,-399,9175688
0,-399,9175289
0,-399,9174890
0,-399,9174491
0,-399,9174092
0,-399,9173693
0,-399,9173294
0,-399,9172895
0,-399,9172496
1,5864,9178360
0,-399,9177961
1,5864,9183825
1,5864,9189689
0,-399,9189290
0,-399,9188891
0,-399,9188492
0,-399,9188093
0,-399,9187694
0,-399,9187295
0,-399,9186896
1,5864,9192760
0,-399,9192361
0,-399,9191962
0,-399,9191563
0,-399,9191164
0,-399,9190765
0,-399,9190366
1,5864,9196230
0,-399,9195831
0,-399,9195432
0,-399,9195033
0,-399,9194634
0,-399,9194235
0,-399,9193836
0,-399,9193437
0,-399,9193038
0,-399,9192639
0,-399,9192240
0,-399,9191841
0,-399,9191442
0,-399,9191043
0,-399,9190644
0,-399,9190245
0,-399,9189846
1,5864,9195710
0,-399,9195311
0,-399,9194912
1,5864,9200776
0,-399,9200377
1,5864,9206241
0,-399,9205842
0,-399,9205443
0,-399,9205044
1,5864,9210908
0,-399,9210509
0,-399,9210110
1,5864,9215974
0,-399,9215575
0,-399,9215176
0,-399,9214777
0,-399,9214378
0,-399,9213979
0,-399,9213580
1,5864,9219444
0,-399,9219045
0,-399,9218646
0,-399,9218247
0,-399,9217848
0,-399,9217449
0,-399,9217050
0,-399,9216651
0,-399,9216252
0,-399,9215853
0,-399,9215454
0,-399,9215055
0,-399,9214656
0,-399,9214257
0,-399,9213858
0,-399,9213459
0,-399,9213060
1,5864,9218924
0,-399,9218525
1,5864,9224389
0,-399,9223990
0,-399,9223591
0,-399,9223192
0,-399,9222793
0,-399,9222394
0,-399,9221995
0,-399,9221596
0,-399,9221197
0,-399,9220798
0,-399,9220399
0,-399,9220000
0,-399,9219601
1,5864,9225465
0,-399,9225066
0,-399,9224667
0,-399,9224268
0,-399,9223869
0,-399,9223470
1,5864,9229334
0,-399,9228935
0,-399,9228536
0,-399,9228137
0,-399,9227738
0,-399,9227339
0,-399,9226940
0,-399,9226541
0,-399,9226142
0,-399,9225743
0,-399,9225344
0,-399,9224945
0,-399,9224546
1,5864,9230410
1,5864,9236274
1,5864,9242138
0,-399,9241739
0,-399,9241340
0,-399,9240941
0,-399,9240542
0,-399,9240143
0,-399,9239744
0,-399,9239345
0,-399,9238946
0,-399,9238547
1,5864,9244411
1,5864,9250275
0,-399,9249876
0,-399,9249477
1,5864,9255341
1,5864,9261205
0,-399,9260806
0,-399,9260407
0,-399,9260008
0,-399,9259609
0,-399,9259210
0,-399,9258811
0,-399,9258412
0,-399,9258013
0,-399,9257614
0,-399,9257215
0,-399,9256816
0,-399,9256417
0,-399,9256018
0,-399,9255619
0,-399,9255220
0,-399,9254821
0,-399,9254422
0,-399,9254023
0,-399,9253624
0,-399,9253225
0,-399,9252826
0,-399,9252427
0,-399,9252028
0,-399,9251629
0,-399,9251230
0,-399,9250831
0,-399,9250432
0,-399,9250033
0,-399,9249634
0,-399,9249235
0,-399,9248836
0,-399,9248437
0,-399,9248038
0,-399,9247639
0,-399,9247240
0,-399,9246841
0,-399,9246442
0,-399,9246043
0,-399,9245644
0,-399,9245245
0,-399,9244846
0,-399,9244447
0,-399,9244048
0,-399,9243649
0,-399,9243250
0,-399,9242851
0,-399,9242452
0,-399,9242053
0,-399,9241654
0,-399,9241255
0,-399,9240856
0,-399,9240457
0,-399,9240058
0,-399,9239659
0,-399,9239260
0,-399,9238861
0,-399,9238462
1,5864,9244326
0,-399,9243927
0,-399,9243528
0,-399,9243129
0,-399,9242730
1,5864,9248594
0,-399,9248195
0,-399,9247796
0,-399,9247397
0,-399,9246998
0,-399,9246599
0,-399,9246200
1,5864,9252064
0,-399,9251665
1,5864,9257529
0,-399,9257130
0,-399,9256731
0,-399,9256332
0,-399,9255933
1,5864,9261797
0,-399,9261398
0,-399,9260999
0,-399,9260600
0,-399,9260201
0,-399,9259802
0,-399,9259403
1,5864,9265267
0,-399,9264868
0,-399,9264469
0,-399,9264070
0,-399,9263671
0,-399,9263272
0,-399,9262873
0,-399,9262474
0,-399,9262075
0,-399,9261676
0,-399,9261277
1,5864,9267141
0,-399,9266742
0,-399,9266343
0,-399,9265944
0,-399,9265545
1,5864,9271409
0,-399,9271010
